order_id,customer_id,order_date,revenue,quantity,category,status,product_id,sku,unit_price,cost_of_goods,shipping_cost,tax_amount,discount_amount,channel,payment_method,customer_type,region,is_returned,return_reason
ORD-17021,CUST-2341,2025-10-06,363.48,3,Electronics,Cancelled,PROD-314,SKU-1644,121.16,145.39,11.66,29.08,0.00,Web,PayPal,Returning,South,FALSE,
ORD-17022,CUST-2341,2024-08-23, 443.65 ,5,,Pending,PROD-412,SKU-3755,88.73,177.46,16.95,35.49,44.37,Affiliate,Crypto,VIP,West,FALSE,
ORD-17023,CUST-2342,2023-01-15,442.88,3,Electronics,Shipped,PROD-813,SKU-1187,147.63,177.15,8.04,35.43,0.00,Mobile App,PayPal,VIP,North,FALSE,
ORD-17024,CUST-2342,2023-07-29,97.63,4,Sports,Cancelled,PROD-769,SKU-4451,24.41,39.05,5.87,7.81,0.00,Affiliate,Credit Card,Returning,East,FALSE,
ORD-17025,CUST-2342,2025-09-16,498.26,4,Electronics,Completed,PROD-175,SKU-684,124.57,199.31,1.95,39.86,49.83,Social Media,PayPal,Returning,East,FALSE,
ORD-17026,CUST-2343,2023-11-14,247.44,4,Sports,Shipped,PROD-490,SKU-34,61.86,98.97,7.61,19.79,0.00,Mobile App,Credit Card,New,International,FALSE,
ORD-17027,CUST-2343,2023-05-07,138.32,5,Electronics,Shipped,PROD-521,SKU-1595,27.66,55.33,11.18,11.07,0.00,Affiliate,Crypto,New,International,FALSE,
ORD-17028,CUST-2343,2024-08-28,151.32,1,Beauty,Returned,PROD-820,SKU-4904,151.32,60.53,6.62,12.11,0.00,Social Media,Debit Card,VIP,International,FALSE,
ORD-17029,CUST-2344,2025-03-28,246.85,2,Sports,Returned,PROD-558,SKU-4157,123.42,98.74,6.89,19.75,24.68,Affiliate,Credit Card,Returning,South,FALSE,
ORD-17030,CUST-2344,2025-03-04,358.24,3,Home,Shipped,PROD-124,SKU-1271,119.41,143.29,0.45,28.66,35.82,Web,Debit Card,VIP,West,FALSE,
ORD-17031,CUST-2344,2024-09-25,108.01,5,Beauty,Completed,PROD-887,SKU-708,21.60,43.21,11.88,8.64,0.00,Web,PayPal,New,International,FALSE,
ORD-17032,CUST-2345,2023-10-30,478.76,500,,Shipped,PROD-229,SKU-1029,95.75,191.50,18.00,38.30,0.00,Social Media,Debit Card,Returning,East,FALSE,
ORD-17033,CUST-2345,1761598141755,303.37,3,Fashion,Cancelled,PROD-57,SKU-4278,101.12,121.35,2.73,24.27,0.00,Mobile App,Credit Card,Returning,West,TRUE,
ORD-17034,CUST-2345,2024-01-28,482.77,1,Sports,Cancelled,PROD-506,SKU-4193,482.77,193.11,8.45,38.62,0.00,Affiliate,PayPal,Returning,South,FALSE,
ORD-17035,CUST-2346,2023-02-04,18.90,2,Sports,Returned,PROD-281,SKU-4769,9.45,7.56,0.76,1.51,0.00,Social Media,Credit Card,New,West,FALSE,
ORD-17036,CUST-2346,2024-07-13,307.55,3,Electronics,Cancelled,PROD-93,SKU-4884,102.52,123.02,17.68,24.60,0.00,Web,Debit Card,VIP,South,FALSE,
ORD-17037,CUST-2346,2025-04-23,313.99,400,Beauty,Shipped,PROD-205,SKU-3702,78.50,125.59,13.59,25.12,31.40,Web,PayPal,VIP,North,FALSE,
ORD-17038,CUST-2347,2024-04-30,321.17,5,Electronics,Returned,PROD-615,SKU-489,64.23,128.47,7.65,25.69,0.00,Social Media,Debit Card,Returning,West,FALSE,
ORD-17039,CUST-2347,Sat Mar 08 2025,258.18,4,Home,Returned,PROD-418,SKU-4289,64.54,103.27,0.79,20.65,0.00,Mobile App,Debit Card,Returning,North,FALSE,
ORD-17040,CUST-2347,2023-05-15,176.25,5,Home,Returned,PROD-91,SKU-4014,35.25,70.50,9.15,14.10,0.00,Web,Credit Card,VIP,West,FALSE,
ORD-17041,CUST-2348,2025-08-21,149.65,5,Electronics,Pending,PROD-749,SKU-3558,29.93,59.86,12.61,11.97,0.00,Web,Credit Card,VIP,International,FALSE,
ORD-17042,CUST-2348,2024-07-14,206.50,1,Beauty,Returned,PROD-166,SKU-3427,206.50,82.60,2.31,16.52,0.00,Mobile App,Crypto,New,South,FALSE,
ORD-17043,CUST-2348,2023-12-03,106.81,3,Home,Cancelled,PROD-41,SKU-937,35.60,42.72,3.76,8.54,0.00,Affiliate,PayPal,VIP,International,FALSE,
ORD-17044,CUST-2349,2023-12-10,268.85,1,Sports,Returned,PROD-689,SKU-1290,268.85,107.54,6.29,21.51,0.00,Web,Credit Card,Returning,South,FALSE,
ORD-17045,CUST-2349,2024-12-24,502.96,3,Electronics,Cancelled,PROD-243,SKU-4346,167.65,201.18,16.53,40.24,0.00,Mobile App,Crypto,VIP,East,FALSE,
ORD-17046,CUST-2349,2024-09-14,139.96,,Home,Returned,PROD-4,SKU-2543,34.99,55.98,13.30,11.20,0.00,Web,Crypto,New,International,FALSE,
ORD-17047,CUST-2350,2025-08-11,247.51,2,Electronics,Completed,PROD-805,SKU-4181,123.76,99.01,17.97,19.80,0.00,Web,PayPal,New,International,FALSE,
ORD-17048,CUST-2350,2024-08-14,,5,Fashion,Cancelled,PROD-409,SKU-3213,15.32,30.63,19.29,6.13,7.66,Web,Crypto,Returning,East,FALSE,
ORD-17049, CUST-2350 ,2025-05-14,197.68,1,Beauty,Completed,PROD-126,SKU-2491,197.68,79.07,12.59,15.81,19.77,Mobile App,PayPal,New,East,FALSE,
ORD-17050,CUST-2351,2024-09-19,265.31,2,Home,Completed,PROD-426,SKU-3704,132.65,106.12,17.30,21.22,26.53,Web,Debit Card,New,International,TRUE,
ORD-17051,CUST-2351,2023-04-03,240.12,3,Fashion,Cancelled,PROD-745,SKU-3390,80.04,96.05,15.92,19.21,24.01,Web,Crypto,Returning,North,TRUE,
ORD-17052,CUST-2351,2023-07-06,87.12,3,Home,Pending,PROD-155,SKU-3696,29.04,34.85,2.80,6.97,0.00,Affiliate,PayPal,VIP,South,FALSE,
ORD-17053,CUST-2352,2023-09-15,60.01,4,Fashion,Cancelled,PROD-83,SKU-3537,15.00,24.00,15.93,4.80,0.00,Web,PayPal,Returning,North,FALSE,
ORD-17054,CUST-2352,2023-04-12,130.09,2,Sports,Pending,PROD-916,SKU-3236,65.04,52.03,11.74,10.41,13.01,Affiliate,Credit Card,Returning,West,FALSE,
ORD-17055,CUST-2352,2026-02-24,323.90,2,Fashion,Pending,PROD-671,SKU-3976,161.95,129.56,3.53,25.91,0.00,Web,PayPal,Returning,West,FALSE,
ORD-17056, CUST-2353 ,2025-11-12,489.43,2,Electronics,Returned,PROD-592,SKU-2270,244.71,195.77,6.42,39.15,0.00,Mobile App,PayPal,VIP,West,FALSE,
ORD-17057,CUST-2353,2024-02-25,157.47,4,Sports,Returned,PROD-162,SKU-584,39.37,62.99,13.31,12.60,0.00,Social Media,PayPal,New,East,FALSE,
ORD-17058,CUST-2353,2025-06-26,325.13,5,Fashion,Returned,PROD-884,SKU-3282,65.03,130.05,7.59,26.01,0.00,Mobile App,Debit Card,New,North,FALSE,
ORD-17059,CUST-2354,2023-03-03,101.79,3,Fashion,Pending,PROD-591,SKU-3161,33.93,40.71,17.04,8.14,0.00,Mobile App,Debit Card,VIP,East,FALSE,
ORD-17060,,2023-08-07,329.91,3,Sports,Cancelled,PROD-920,SKU-1902,109.97,131.97,16.70,26.39,0.00,Social Media,Credit Card,Returning,South,FALSE,
ORD-17061,CUST-2354,2025-12-09,349.68,2,Home,Cancelled,PROD-874,SKU-2783,174.84,139.87,14.20,27.97,34.97,Mobile App,PayPal,VIP,West,FALSE,
ORD-17062,CUST-2355,2023-01-14,503.72,1,Sports,Completed,PROD-623,SKU-861,503.72,201.49,2.55,40.30,0.00,Affiliate,Debit Card,Returning,West,FALSE,
ORD-17063,CUST-2355,2025-12-03, 28.74 ,5,Home,Cancelled,PROD-861,SKU-3718,5.75,11.50,0.60,2.30,0.00,Mobile App,PayPal,VIP,South,TRUE,
ORD-17064,CUST-2355,2025-12-04,357.33,5,Sports,Cancelled,PROD-135,SKU-4374,71.47,142.93,14.02,28.59,0.00,Web,Credit Card,VIP,South,FALSE,
ORD-17065,,2023-07-08,145.76,2,Sports,Completed,PROD-895,SKU-449,72.88,58.31,9.74,11.66,0.00,Mobile App,Credit Card,Returning,East,FALSE,
ORD-17066,CUST-2356,2023-02-08,238.25,1,Sports,Returned,PROD-229,SKU-4354,238.25,95.30,9.16,19.06,23.82,Web,Credit Card,New,West,FALSE,
ORD-17067,CUST-2356,2024-09-06,302.66,2,Sports,Completed,PROD-822,SKU-4075,151.33,121.07,18.78,24.21,0.00,Web,Credit Card,Returning,North,FALSE,
ORD-17068,CUST-2357,2024-05-09,424.05,1,Beauty,Returned,PROD-282,SKU-772,424.05,169.62,2.58,33.92,0.00,Web,PayPal,Returning,South,FALSE,
ORD-17069,CUST-2357,2025-11-01,204.48,1,Sports,Pending,PROD-864,SKU-2105,204.48,81.79,18.58,16.36,0.00,Web,PayPal,Returning,East,FALSE,
ORD-17070,CUST-2357,2023-11-06,389.64,4,Electronics,Completed,PROD-975,SKU-1209,97.41,155.86,8.06,31.17,38.96,Social Media,Debit Card,Returning,International,FALSE,
ORD-17071,CUST-2358,2023-02-23,345.30,2,Fashion,Cancelled,PROD-955,SKU-1603,172.65,138.12,7.65,27.62,0.00,Web,Crypto,Returning,South,FALSE,
ORD-17072,CUST-2358,2026-01-25,359.26,4,Fashion,Pending,PROD-633,SKU-560,89.82,143.71,4.12,28.74,35.93,Web,PayPal,Returning,South,FALSE,
ORD-17073,CUST-2358,2024-07-09,278.87,1,Beauty,Returned,PROD-690,SKU-3183,278.87,111.55,13.36,22.31,0.00,Social Media,Debit Card,Returning,East,FALSE,
ORD-17074,CUST-2359,2025-02-14,390.99,3,Beauty,Pending,PROD-322,SKU-1347,130.33,156.39,6.30,31.28,0.00,Social Media,Debit Card,New,North,FALSE,
ORD-17075,CUST-2359,2025-09-27,50.16,1,Sports,Returned,PROD-357,SKU-3489,50.16,20.07,9.20,4.01,0.00,Affiliate,Credit Card,New,North,FALSE,
ORD-17076,CUST-2359,2023-04-26,388.25,,Home,Completed,PROD-516,SKU-3213,97.06,155.30,5.93,31.06,0.00,Affiliate,Crypto,New,South,FALSE,
ORD-17077,CUST-2360,2025-06-11,188.21,4,Beauty,Cancelled,PROD-713,SKU-3904,47.05,75.29,18.14,15.06,0.00,Web,PayPal,New,East,TRUE,
ORD-17078,CUST-2360,Sun Aug 27 2023,318.00,1,Fashion,Returned,PROD-573,SKU-3035,318.00,127.20,9.36,25.44,0.00,Mobile App,Credit Card,Returning,East,FALSE,
ORD-17079,CUST-2360,2023-11-13,160.11,5,Sports,Pending,PROD-537,SKU-3881,32.02,64.05,14.17,12.81,0.00,Affiliate,Debit Card,New,North,FALSE,
ORD-17080,CUST-2361,2025-04-22,419.97,2,Fashion,Cancelled,PROD-855,SKU-169,209.99,167.99,16.65,33.60,0.00,Web,PayPal,VIP,International,FALSE,
ORD-17081,CUST-2361,2024-08-22,417.29,5,Electronics,Completed,PROD-173,SKU-955,83.46,166.92,11.13,33.38,0.00,Affiliate,PayPal,Returning,South,FALSE,
ORD-17082,CUST-2361,2023-01-25,65.06,5,Fashion,Returned,PROD-334,SKU-327,13.01,26.03,10.90,5.21,0.00,Mobile App,PayPal,New,East,FALSE,
ORD-17083,CUST-2362,2023-10-07,108.00,5,Fashion,Cancelled,PROD-997,SKU-1100,21.60,43.20,2.22,8.64,0.00,Mobile App,PayPal,Returning,North,FALSE,
ORD-17084,CUST-2362,2023-01-23,372.24,3,,Cancelled,PROD-305,SKU-2162,124.08,148.89,12.35,29.78,0.00,Affiliate,Crypto,VIP,East,FALSE,
ORD-17085,CUST-2362,2023-05-04,478.63,2,Home,Pending,PROD-113,SKU-3733,239.32,191.45,11.98,38.29,0.00,Social Media,Crypto,New,East,FALSE,
ORD-17086,CUST-2363,2023-03-04,93.54,2,Sports,Pending,PROD-986,SKU-4648,46.77,37.42,7.39,7.48,0.00,Mobile App,PayPal,VIP,International,FALSE,
ORD-17087,,2023-08-31,262.31,3,Sports,Shipped,PROD-577,SKU-731,87.44,104.92,4.33,20.98,26.23,Mobile App,Debit Card,New,East,FALSE,
ORD-17088,CUST-2363,2024-10-02,482.30,1,Sports,Pending,PROD-507,SKU-3449,482.30,192.92,1.70,38.58,48.23,Social Media,Crypto,New,East,FALSE,
ORD-17089,CUST-2364,2023-08-29,48.42,3,Electronics,Completed,PROD-912,SKU-1671,16.14,19.37,19.97,3.87,0.00,Affiliate,Debit Card,VIP,East,FALSE,
ORD-17090,CUST-2364,2023-12-01,364.71,1,Fashion,Shipped,PROD-336,SKU-760,364.71,145.88,3.02,29.18,0.00,Mobile App,Crypto,Returning,South,FALSE,Defective
ORD-17091,CUST-2364,2025-08-21,236.92,5,Beauty,Pending,PROD-438,SKU-4419,47.38,94.77,8.29,18.95,0.00,Affiliate,Credit Card,VIP,West,FALSE,
ORD-17092,CUST-2365,2024-01-21, 280.51 ,4,Beauty,Shipped,PROD-687,SKU-4099,70.13,112.21,16.96,22.44,0.00,Social Media,Crypto,New,North,TRUE,
ORD-17093, CUST-2365 ,2026-01-01,498.67,3,Fashion,Shipped,PROD-444,SKU-822,166.22,199.47,3.73,39.89,0.00,Web,Debit Card,Returning,North,FALSE,
ORD-17094,CUST-2365,2024-02-09,460.78,5,Beauty,Pending,PROD-169,SKU-1102,92.16,184.31,16.03,36.86,0.00,Affiliate,Crypto,Returning,South,FALSE,
ORD-17095,CUST-2366,2025-09-20,487.06,4,Home,Pending,PROD-891,SKU-4703,121.77,194.82,17.99,38.96,0.00,Affiliate,Credit Card,Returning,South,FALSE,
ORD-17096,CUST-2366,2023-05-15,454.77,1,Beauty,Cancelled,PROD-472,SKU-3861,454.77,181.91,10.61,36.38,45.48,Affiliate,PayPal,VIP,North,FALSE,
ORD-17097, CUST-2366 ,2023-09-28,479.64,3,Fashion,Cancelled,PROD-894,SKU-246,159.88,191.85,19.74,38.37,47.96,Affiliate,PayPal,VIP,North,FALSE,
ORD-17098,CUST-2367,2023-01-22, 179.58 ,5,Beauty,Shipped,PROD-380,SKU-682,35.92,71.83,8.48,14.37,17.96,Social Media,Debit Card,VIP,East,FALSE,
ORD-17099,CUST-2367,2025-04-20,205.83,5,Electronics,Completed,PROD-997,SKU-316,41.17,82.33,11.46,16.47,20.58,Web,Credit Card,Returning,North,FALSE,
ORD-17100,CUST-2367,2023-05-04,221.24,5,Beauty,Shipped,PROD-578,SKU-389,44.25,88.49,18.19,17.70,0.00,Affiliate,PayPal,New,West,FALSE,
ORD-17101, CUST-2368 ,2023-05-14,18.28,2,,Shipped,PROD-49,SKU-4073,9.14,7.31,7.51,1.46,1.83,Affiliate,Crypto,VIP,East,FALSE,
ORD-17102,CUST-2368,2025-03-04,138.41,2,Electronics,Completed,PROD-965,SKU-3157,69.21,55.36,0.89,11.07,0.00,Social Media,Debit Card,VIP,North,FALSE,
ORD-17103,CUST-2368,2025-11-14, 395.78 ,2,Home,Cancelled,PROD-891,SKU-4889,197.89,158.31,16.84,31.66,39.58,Affiliate,Debit Card,VIP,East,FALSE,
ORD-17104,CUST-2369,2024-08-20,338.57,1,Home,Cancelled,PROD-470,SKU-913,338.57,135.43,11.62,27.09,0.00,Mobile App,Credit Card,Returning,West,FALSE,
ORD-17105,CUST-2369,2026-01-27,191.22,5,Home,Shipped,PROD-512,SKU-4474,38.24,76.49,11.26,15.30,0.00,Mobile App,Credit Card,VIP,North,FALSE,
ORD-17106,CUST-2369,2026-02-16,234.99,5,Fashion,Cancelled,PROD-218,SKU-4845,47.00,94.00,4.40,18.80,23.50,Web,PayPal,New,West,FALSE,
ORD-17107,CUST-2370,2026-02-02,19.22,2,Home,Cancelled,PROD-54,SKU-4608,9.61,7.69,18.60,1.54,0.00,Affiliate,Debit Card,VIP,West,FALSE,
ORD-17108,CUST-2370,2024-04-19,253.41,1,Electronics,Returned,PROD-911,SKU-2186,253.41,101.36,11.96,20.27,0.00,Social Media,Credit Card,New,East,FALSE,Defective
ORD-17109,CUST-2370,2023-08-25,506.48,3,Fashion,Cancelled,PROD-950,SKU-2512,168.83,202.59,13.46,40.52,50.65,Social Media,Crypto,New,South,FALSE,Defective
ORD-17110,CUST-2371,2024-09-30,85.27,1,Fashion,Cancelled,PROD-14,SKU-4782,85.27,34.11,8.13,6.82,0.00,Social Media,PayPal,Returning,West,FALSE,
ORD-17111,CUST-2371,2025-10-14,502.05,4,Sports,Pending,PROD-923,SKU-1146,125.51,200.82,1.87,40.16,0.00,Affiliate,PayPal,New,International,FALSE,
ORD-17112,CUST-2371,2023-10-19,,5,Sports,Cancelled,PROD-566,SKU-1899,68.89,137.78,17.24,27.56,0.00,Web,Credit Card,VIP,South,FALSE,
ORD-17113,,2023-04-25,299.48,2,Fashion,Completed,PROD-63,SKU-671,149.74,119.79,16.40,23.96,29.95,Social Media,Debit Card,VIP,North,FALSE,
ORD-17114,CUST-2372,2024-07-29,187.09,1,Beauty,Returned,PROD-791,SKU-1261,187.09,74.84,0.95,14.97,0.00,Mobile App,Debit Card,New,International,FALSE,
ORD-17115,CUST-2372,2024-11-26,240.24,1,Home,Cancelled,PROD-597,SKU-2259,240.24,96.10,9.67,19.22,0.00,Affiliate,Crypto,Returning,West,FALSE,
ORD-17116,CUST-2373,Thu Mar 05 2026,236.59,4,Electronics,Completed,PROD-450,SKU-932,59.15,94.64,16.76,18.93,0.00,Web,Debit Card,Returning,East,FALSE,
ORD-17117,CUST-2373,2024-02-14,394.69,3,Fashion,Completed,PROD-743,SKU-687,131.56,157.87,12.30,31.57,0.00,Social Media,PayPal,Returning,South,FALSE,
ORD-17118,CUST-2373,2025-10-23,357.12,5,Sports,Pending,PROD-184,SKU-2897,71.42,142.85,0.17,28.57,0.00,Affiliate,PayPal,VIP,East,FALSE,
ORD-17119,CUST-2374,2025-05-07,385.91,2,Home,Cancelled,PROD-232,SKU-1852,192.95,154.36,17.31,30.87,0.00,Mobile App,Credit Card,New,North,FALSE,
ORD-17120,CUST-2374,2025-12-16,52.99,4,Sports,Cancelled,PROD-150,SKU-4349,13.25,21.20,11.53,4.24,0.00,Mobile App,PayPal,New,East,FALSE,Defective
ORD-17121,CUST-2374,2024-08-20,84.43,3,Beauty,Completed,PROD-944,SKU-681,28.14,33.77,6.30,6.75,0.00,Mobile App,Credit Card,VIP,East,FALSE,
ORD-17122,CUST-2375,2024-11-04,354.44,5,Electronics,Shipped,PROD-814,SKU-3158,70.89,141.78,16.63,28.36,0.00,Affiliate,Debit Card,VIP,International,FALSE,
ORD-17123,CUST-2375,2023-11-13,213.54,1,Electronics,Completed,PROD-815,SKU-791,213.54,85.42,10.11,17.08,0.00,Social Media,Debit Card,Returning,International,FALSE,
ORD-17124,CUST-2375,2023-10-22,16.80,3,Beauty,Shipped,PROD-919,SKU-4360,5.60,6.72,18.77,1.34,0.00,Mobile App,Debit Card,VIP,West,FALSE,
ORD-17125,CUST-2376,2025-10-31,201.42,3,Beauty,Completed,PROD-254,SKU-2592,67.14,80.57,8.44,16.11,0.00,Social Media,Debit Card,New,West,FALSE,
ORD-17126,CUST-2376,2025-02-14,480.30,1,Beauty,Cancelled,PROD-550,SKU-85,480.30,192.12,1.80,38.42,0.00,Social Media,PayPal,Returning,South,FALSE,
ORD-17127,CUST-2376,2025-12-18,334.37,5,Fashion,Shipped,PROD-618,SKU-3234,66.87,133.75,0.01,26.75,0.00,Social Media,Crypto,New,International,FALSE,Defective
ORD-17128,CUST-2377,2024-08-14,176.38,4,Electronics,Cancelled,PROD-815,SKU-1279,44.10,70.55,0.92,14.11,0.00,Social Media,Crypto,New,South,FALSE,
ORD-17129,CUST-2377,2025-02-24,280.77,1,Beauty,Returned,PROD-570,SKU-1099,280.77,112.31,1.89,22.46,0.00,Social Media,Crypto,New,West,FALSE,Defective
ORD-17130,CUST-2377,2023-06-15,504.51,5,Electronics,Pending,PROD-919,SKU-2060,100.90,201.80,0.99,40.36,0.00,Web,Debit Card,New,West,FALSE,
ORD-17131,CUST-2378,2024-01-01,251.69,1,Beauty,Returned,PROD-187,SKU-3072,251.69,100.68,10.63,20.14,0.00,Social Media,Crypto,Returning,West,FALSE,
ORD-17132,CUST-2378,2023-08-26,121.93,2,Electronics,Cancelled,PROD-955,SKU-1183,60.96,48.77,5.41,9.75,0.00,Mobile App,Crypto,VIP,International,TRUE,
ORD-17133,CUST-2378,2024-07-01,402.85,5,Home,Completed,PROD-86,SKU-3570,80.57,161.14,8.90,32.23,0.00,Web,Credit Card,New,North,FALSE,
ORD-17134,CUST-2379,2023-12-15,457.39,3,Beauty,Pending,PROD-751,SKU-1765,152.46,182.95,15.33,36.59,0.00,Affiliate,PayPal,VIP,South,FALSE,
ORD-17135,CUST-2379,2024-08-21, 437.52 ,1,Home,Shipped,PROD-730,SKU-630,437.52,175.01,6.55,35.00,43.75,Web,Crypto,VIP,South,FALSE,
ORD-17136,CUST-2379,2025-12-10,256.73,2,Beauty,Cancelled,PROD-921,SKU-2897,128.36,102.69,13.72,20.54,0.00,Web,PayPal,Returning,North,FALSE,Defective
ORD-17137,CUST-2380,2025-01-03,501.17,4,Beauty,Pending,PROD-544,SKU-3047,125.29,200.47,4.48,40.09,0.00,Affiliate,PayPal,VIP,International,FALSE,
ORD-17138,CUST-2380,2023-11-18,364.46,3,Home,Returned,PROD-909,SKU-4521,121.49,145.79,12.73,29.16,0.00,Social Media,Credit Card,VIP,North,FALSE,
ORD-17139,CUST-2380,1714849067692,151.88,2,Home,Returned,PROD-517,SKU-2568,75.94,60.75,6.64,12.15,0.00,Mobile App,PayPal,Returning,West,FALSE,
ORD-17140,CUST-2381,2024-12-02,153.88,1,Electronics,Cancelled,PROD-755,SKU-4692,153.88,61.55,5.57,12.31,15.39,Mobile App,PayPal,VIP,South,FALSE,
ORD-17141,,2024-07-30,99.12,1,Fashion,Shipped,PROD-315,SKU-522,99.12,39.65,4.17,7.93,0.00,Mobile App,PayPal,New,South,FALSE,
ORD-17142,CUST-2381,2023-07-12,186.96,1,Sports,Completed,PROD-303,SKU-3298,186.96,74.78,1.26,14.96,0.00,Web,Debit Card,New,East,FALSE,
ORD-17143,CUST-2382,2023-09-21,354.24,1,Sports,Pending,PROD-685,SKU-669,354.24,141.70,4.31,28.34,35.42,Affiliate,Credit Card,Returning,West,FALSE,
ORD-17144,CUST-2382,2025-10-30,163.36,2,Fashion,Pending,PROD-928,SKU-4541,81.68,65.34,13.98,13.07,0.00,Mobile App,PayPal,VIP,International,FALSE,
ORD-17145,CUST-2382,2023-07-31,272.95,5,,Returned,PROD-943,SKU-2166,54.59,109.18,0.53,21.84,0.00,Web,Crypto,Returning,South,FALSE,
ORD-17146,CUST-2383,2023-09-18,316.84,3,Sports,Returned,PROD-975,SKU-1412,105.61,126.74,19.01,25.35,31.68,Affiliate,Debit Card,VIP,West,FALSE,
ORD-17147,CUST-2383,2024-01-16,162.98,3,Home,Shipped,PROD-733,SKU-837,54.33,65.19,13.85,13.04,0.00,Web,Credit Card,VIP,East,FALSE,
ORD-17148,CUST-2383,2024-07-01,,3,Electronics,Completed,PROD-60,SKU-4890,30.81,36.97,11.00,7.39,0.00,Social Media,Crypto,Returning,North,FALSE,
ORD-17149,CUST-2384,2024-10-08,52.60,2,Electronics,Completed,PROD-194,SKU-1185,26.30,21.04,9.81,4.21,0.00,Social Media,Credit Card,New,South,FALSE,
ORD-17150,CUST-2384,2025-02-08,251.30,1,Beauty,Completed,PROD-644,SKU-4968,251.30,100.52,19.52,20.10,25.13,Affiliate,Debit Card,New,East,FALSE,
ORD-17151,CUST-2384,2024-12-03,190.82,4,Home,Cancelled,PROD-153,SKU-3993,47.70,76.33,19.66,15.27,19.08,Affiliate,Debit Card,New,East,FALSE,
ORD-17152,CUST-2385,2025-09-13,104.99,,Electronics,Completed,PROD-349,SKU-1247,104.99,41.99,13.53,8.40,10.50,Affiliate,Debit Card,VIP,East,FALSE,
ORD-17153,CUST-2385,2024-06-11,129.85,5,Fashion,Shipped,PROD-208,SKU-447,25.97,51.94,7.50,10.39,0.00,Affiliate,Crypto,New,International,FALSE,
ORD-17154,CUST-2385,2023-09-10,129.33,2,Electronics,Pending,PROD-921,SKU-4334,64.67,51.73,3.20,10.35,12.93,Mobile App,Credit Card,New,West,TRUE,
ORD-17155,CUST-2386,2024-08-28,149.50,2,Beauty,Returned,PROD-940,SKU-1299,74.75,59.80,8.49,11.96,14.95,Affiliate,Debit Card,VIP,East,FALSE,
ORD-17156,CUST-2386,2024-06-28,308.46,3,Beauty,Cancelled,PROD-900,SKU-4493,102.82,123.38,15.91,24.68,0.00,Web,Credit Card,Returning,North,FALSE,
ORD-17157,CUST-2386,2024-04-09,217.21,1,Fashion,Pending,PROD-945,SKU-1984,217.21,86.88,9.08,17.38,0.00,Web,Credit Card,Returning,International,FALSE,
ORD-17158,CUST-2387,2026-03-12,52.64,5,Fashion,Shipped,PROD-882,SKU-4199,10.53,21.06,7.94,4.21,5.26,Web,Debit Card,Returning,West,FALSE,
ORD-17159,CUST-2387,2025-10-26,162.05,2,Home,Shipped,PROD-975,SKU-2967,81.02,64.82,5.62,12.96,0.00,Affiliate,PayPal,VIP,West,FALSE,
ORD-17160,CUST-2387,2023-10-20,324.23,3,Fashion,Returned,PROD-180,SKU-49,108.08,129.69,10.37,25.94,0.00,Affiliate,Crypto,VIP,International,FALSE,
ORD-17161,CUST-2388,2025-10-28,244.19,1,Electronics,Completed,PROD-888,SKU-3678,244.19,97.68,18.55,19.54,0.00,Mobile App,Crypto,VIP,North,FALSE,
ORD-17162,CUST-2388,2023-11-01,215.68,1,Sports,Cancelled,PROD-427,SKU-4769,215.68,86.27,2.06,17.25,21.57,Mobile App,Credit Card,Returning,North,FALSE,Defective
ORD-17163,CUST-2388,2025-12-28,193.73,3,Home,Pending,PROD-205,SKU-3505,64.58,77.49,6.42,15.50,0.00,Web,PayPal,New,International,FALSE,
ORD-17164,CUST-2389,2024-01-01,463.31,2,Sports,Cancelled,PROD-134,SKU-1625,231.66,185.32,10.41,37.06,0.00,Social Media,Debit Card,Returning,International,FALSE,Defective
ORD-17165,CUST-2389,2025-08-08,254.85,2,Fashion,Returned,PROD-385,SKU-1291,127.42,101.94,5.99,20.39,0.00,Mobile App,Credit Card,New,North,FALSE,
ORD-17166,CUST-2389,2024-02-25,45.37,3,Home,Pending,PROD-907,SKU-4877,15.12,18.15,9.94,3.63,0.00,Mobile App,PayPal,New,International,FALSE,
ORD-17167,CUST-2390,2025-08-29,10.61,4,Electronics,Shipped,PROD-533,SKU-4189,2.65,4.24,4.49,0.85,0.00,Mobile App,Debit Card,Returning,International,FALSE,
ORD-17168,CUST-2390,2023-03-08,242.47,2,Electronics,Shipped,PROD-177,SKU-1875,121.23,96.99,4.04,19.40,0.00,Affiliate,Crypto,Returning,North,FALSE,
ORD-17169,CUST-2390,2025-05-29,240.42,,Home,Returned,PROD-595,SKU-429,240.42,96.17,3.44,19.23,0.00,Mobile App,Credit Card,VIP,West,FALSE,
ORD-17170,CUST-2391,2025-11-08,76.92,5,Fashion,Returned,PROD-572,SKU-3204,15.38,30.77,3.16,6.15,7.69,Social Media,Credit Card,New,East,FALSE,
ORD-17171,CUST-2391,2024-02-11,113.69,1,Sports,Shipped,PROD-449,SKU-224,113.69,45.48,4.80,9.10,0.00,Web,Crypto,Returning,East,FALSE,
ORD-17172,CUST-2391,2026-02-06,68.79,1,Home,Pending,PROD-797,SKU-1426,68.79,27.52,19.37,5.50,0.00,Social Media,Crypto,VIP,South,FALSE,Defective
ORD-17173,CUST-2392,2023-04-06,117.39,1,Electronics,Cancelled,PROD-152,SKU-4395,117.39,46.96,5.05,9.39,0.00,Mobile App,PayPal,VIP,International,FALSE,
